record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,EEU,D,B,,,,CD,ZB,04220,H  W,N40004800,E115481800,,,,W0060,,,,,WGE,QINGBAIKOU,SEEUDB       CD    ZB104220H  W N40004800E115481800                       W0060           WGEQINGBAIKOU                    ,S,Simulation application continuation,SEEUDB       CD    ZB2S     U21                                                                                            
S,EEU,D,B,,,,CD,ZG,02250,H  W,N28505400,E111371800,,,,W0040,,,,,WGE,CHANGDE,SEEUDB       CD    ZG102250H  W N28505400E111371800                       W0040           WGECHANGDE                       ,S,Simulation application continuation,SEEUDB       CD    ZG2S     U21                                                                                            
S,EEU,D,B,,,,CDY,ZB,02920,H  W,N40344200,E117132400,,,,W0080,,,,,WGE,CHEDAOYU,SEEUDB       CDY   ZB102920H  W N40344200E117132400                       W0080           WGECHEDAOYU                      ,S,Simulation application continuation,SEEUDB       CDY   ZB2S     U21                                                                                            
S,EEU,D,B,,,,CE,UN,05100,H  W,N58382600,E086434800,,,,E0090,,,,,WGE,MAKSIMKIN YAR,SEEUDB       CE    UN105100H  W N58382600E086434800                       E0090           WGEMAKSIMKIN YAR                 ,S,Simulation application continuation,SEEUDB       CE    UN2S     U21                                                                                            
S,EEU,D,B,,,,CG,UT,02980,H  W,N37563210,E069471870,,,,E0040,,,,,WGE,KULOB,SEEUDB       CG    UT102980H  W N37563210E069471870                       E0040           WGEKULOB                         ,S,Simulation application continuation,SEEUDB       CG    UT2S     U21                                                                                            
S,EEU,D,B,,,,CH,UR,02500,H LW,N43123470,E044343580,,,,E0070,,,,,WGE,VLADIKAVKAZ,SEEUDB       CH    UR102500H LW N43123470E044343580                       E0070           WGEVLADIKAVKAZ                   ,S,Simulation application continuation,SEEUDB       CH    UR2S     U24                                                                                            
S,EEU,D,B,,,,CI,UI,03260,H MW,N56501230,E105482730,,,,W0060,,,,,WGE,UST-KUT,SEEUDB       CI    UI103260H MW N56501230E105482730                       W0060           WGEUST-KUT                       ,S,Simulation application continuation,SEEUDB       CI    UI2S     U24                                                                                            
S,EEU,D,B,,,,CJ,ZS,03240,H HW,N30181800,E120100000,,,,W0060,,,,,WGE,JIANQIAO,SEEUDB       CJ    ZS103240H HW N30181800E120100000                       W0060           WGEJIANQIAO                      ,S,Simulation application continuation,SEEUDB       CJ    ZS2S     U21                                                                                            
S,EEU,D,B,,,,CR,UW,05100,H MW,N56061700,E047253050,,,,E0140,,,,,WGE,CHEBOKSARY,SEEUDB       CR    UW105100H MW N56061700E047253050                       E0140           WGECHEBOKSARY                    ,S,Simulation application continuation,SEEUDB       CR    UW2S     U24                                                                                            
S,EEU,D,B,,,,CS,UI,04200,H  W,N53225200,E103523200,,,,W0030,,,,,WGE,OSA,SEEUDB       CS    UI104200H  W N53225200E103523200                       W0030           WGEOSA                           ,S,Simulation application continuation,SEEUDB       CS    UI2S     U21                                                01600                                       
S,EEU,D,B,,,,CU,ZB,05550,H MW,N40071800,E116221800,,,,W0080,,,,,WGE,SHAHE,SEEUDB       CU    ZB105550H MW N40071800E116221800                       W0080           WGESHAHE                         ,S,Simulation application continuation,SEEUDB       CU    ZB2S     U24                                                                                            
S,EEU,D,B,,,,CV,UT,05350,H  W,N40483620,E068405590,,,,E0050,,,,,WGE,SYRDARYA,SEEUDB       CV    UT105350H  W N40483620E068405590                       E0050           WGESYRDARYA                      ,S,Simulation application continuation,SEEUDB       CV    UT2S     U21                                                                                            
S,EEU,D,B,,,,CW,UU,04850,H  W,N55520400,E041470400,,,,E0110,,,,,WGE,KRASNAYA GORBATKA,SEEUDB       CW    UU104850H  W N55520400E041470400                       E0110           WGEKRASNAYA GORBATKA             ,S,Simulation application continuation,SEEUDB       CW    UU2S     U21                                                00600                                       
S,EEU,D,B,,,,CY,UK,09600,H HW,N50040600,E031233200,,,,E0070,,,,,WGE,CHERVONYI,SEEUDB       CY    UK109600H HW N50040600E031233200                       E0070           WGECHERVONYI                     ,S,Simulation application continuation,SEEUDB       CY    UK2S     U11                                                                                            
S,EEU,D,B,,,,D,UT,03180,H LW,N40124800,E069401800,,,,E0040,,,,,U,KHUJAND,SEEUDB       D     UT103180H LW N40124800E069401800                       E0040           U  KHUJAND                       ,S,Simulation application continuation,SEEUDB       D     UT2S     U24                                                01450                                       
S,EEU,D,B,,,,D,ZS,04050,H MW,N24464807,E118344170,,,,W0050,,,,,WGE,JINJIANG,SEEUDB       D     ZS104050H MW N24464807E118344170                       W0050           WGEJINJIANG                      ,S,Simulation application continuation,SEEUDB       D     ZS2S     U24                                                                                            
S,EEU,D,B,,,,DA,UC,06000,H  W,N40563398,E072584829,,,,E0050,,,,,WGE,ZHALAL-ABAD,SEEUDB       DA    UC106000H  W N40563398E072584829                       E0050           WGEZHALAL-ABAD                   ,S,Simulation application continuation,SEEUDB       DA    UC2S     U21                                                                                            
S,EEU,D,B,,,,DA,ZM,05200,H HW,N47524290,E106430920,,,,W0050,,,,,WGE,ULAANBAATAR,SEEUDB       DA    ZM105200H HW N47524290E106430920                       W0050           WGEULAANBAATAR                   ,S,Simulation application continuation,SEEUDB       DA    ZM2S     U21                                                                                            
S,EEU,D,B,,,,DB,UU,03750,H  W,N57424700,E034581900,,,,E0100,,,,,WGE,POCHINOK,SEEUDB       DB    UU103750H  W N57424700E034581900                       E0100           WGEPOCHINOK                      ,S,Simulation application continuation,SEEUDB       DB    UU2S     U21                                                00600                                       
S,EEU,D,B,,,,DF,UG,05200,H  W,N41550000,E044335600,,,,E0070,,,,,WGE,MUKHRANI,SEEUDB       DF    UG105200H  W N41550000E044335600                       E0070           WGEMUKHRANI                      ,S,Simulation application continuation,SEEUDB       DF    UG2S     U21                                                                                            
S,EEU,D,B,,,,DK,UU,10200,H HW,N55094500,E037475600,,,,E0100,,,,,WGE,GLOTAYEVO,SEEUDB       DK    UU110200H HW N55094500E037475600                       E0100           WGEGLOTAYEVO                     ,S,Simulation application continuation,SEEUDB       DK    UU2S     U21                                                00800                                       
S,EEU,D,B,,,,DL,UH,09000,H  W,N61550700,E159133100,,,,W0070,,,,,WGE,SEVERO-EVENSK,SEEUDB       DL    UH109000H  W N61550700E159133100                       W0070           WGESEVERO-EVENSK                 ,S,Simulation application continuation,SEEUDB       DL    UH2S     U21                                                                                            
S,EEU,D,B,,,,DM,US,03150,H MW,N66364000,E066422180,,,,E0230,,,,,WGE,SALEKHARD,SEEUDB       DM    US103150H MW N66364000E066422180                       E0230           WGESALEKHARD                     ,S,Simulation application continuation,SEEUDB       DM    US2S     U24                                                                                            
S,EEU,D,B,,,,DM,UU,03200,H MW,N55254310,E037514710,,,,E0120,,,,,WGE,DOMODEDOVO (MOSCOW),SEEUDB       DM    UU103200H MW N55254310E037514710                       E0120           WGEDOMODEDOVO (MOSCOW)           ,S,Simulation application continuation,SEEUDB       DM    UU2S     U24                                                                                            
S,EEU,D,B,,,,DM,ZU,04350,H  W,N29151800,E091455400,,,,W0000,,,,,WGE,ZEDANG,SEEUDB       DM    ZU104350H  W N29151800E091455400                       W0000           WGEZEDANG                        ,S,Simulation application continuation,SEEUDB       DM    ZU2S     U21                                                                                            
S,EEU,D,B,,,,DO,UU,06590,H MW,N55231240,E037544850,,,,E0120,,,,,WGE,DOMODEDOVO (MOSCOW),SEEUDB       DO    UU106590H MW N55231240E037544850                       E0120           WGEDOMODEDOVO (MOSCOW)           ,S,Simulation application continuation,SEEUDB       DO    UU2S     U24                                                                                            
S,EEU,D,B,,,,DO,ZS,02660,H  W,N34043000,E117484200,,,,W0050,,,,,WGE,YAOJI,SEEUDB       DO    ZS102660H  W N34043000E117484200                       W0050           WGEYAOJI                         ,S,Simulation application continuation,SEEUDB       DO    ZS2S     U21                                                                                            
S,EEU,D,B,,,,DP,UT,04350,H LW,N42315400,E059354460,,,,E0060,,,,,WGE,NUKUS,SEEUDB       DP    UT104350H LW N42315400E059354460                       E0060           WGENUKUS                         ,S,Simulation application continuation,SEEUDB       DP    UT2S     U24                                                                                            
S,EEU,D,B,,,,DR,UU,04150,H HW,N55124000,E037215200,,,,E0100,,,,,WGE,SKURYGINO,SEEUDB       DR    UU104150H HW N55124000E037215200                       E0100           WGESKURYGINO                     ,S,Simulation application continuation,SEEUDB       DR    UU2S     U21                                                00750                                       
S,EEU,D,B,,,,DS,ZU,02500,H  W,N30120000,E106505400,,,,W0030,,,,,WGE,HELIUSHUI,SEEUDB       DS    ZU102500H  W N30120000E106505400                       W0030           WGEHELIUSHUI                     ,S,Simulation application continuation,SEEUDB       DS    ZU2S     U11                                                                                            
S,EEU,D,B,,,,DV,UR,04200,H  W,N44183800,E038421400,,,,E0070,,,,,WGE,DZHUBGA,SEEUDB       DV    UR104200H  W N44183800E038421400                       E0070           WGEDZHUBGA                       ,S,Simulation application continuation,SEEUDB       DV    UR2S     U21                                                00500                                       
S,EEU,D,B,,,,DW,UW,09950,H  W,N54022800,E049104200,,,,E0120,,,,,WGE,NIKOLSKOYE,SEEUDB       DW    UW109950H  W N54022800E049104200                       E0120           WGENIKOLSKOYE                    ,S,Simulation application continuation,SEEUDB       DW    UW2S     U21                                                                                            
S,EEU,D,B,,,,DWN,LB,03500,H,N43150000,E027391500,,,,E0060,,,,,WGE,DEVNYA,SEEUDB       DWN   LB103500H    N43150000E027391500                       E0060           WGEDEVNYA                        ,S,Simulation application continuation,SEEUDB       DWN   LB2S     N21                                                                                            
S,EEU,D,B,,,,DZ,ZM,05100,H  W,N43355270,E104254870,,,,W0040,,,,,WGE,GURVANSAIKHAN,SEEUDB       DZ    ZM105100H  W N43355270E104254870                       W0040           WGEGURVANSAIKHAN                 ,S,Simulation application continuation,SEEUDB       DZ    ZM2S     U21                                                                                            
S,EEU,D,B,,,,EB,UN,08160,H  W,N54554100,E083050500,,,,E0090,,,,,WGE,MATVEYEVSKIY,SEEUDB       EB    UN108160H  W N54554100E083050500                       E0090           WGEMATVEYEVSKIY                  ,S,Simulation application continuation,SEEUDB       EB    UN2S     U21                                                01000                                       
S,EEU,D,B,,,,ER,UR,04350,H  W,N46350700,E040393400,,,,E0070,,,,,WGE,YEGORLYKSKAYA,SEEUDB       ER    UR104350H  W N46350700E040393400                       E0070           WGEYEGORLYKSKAYA                 ,S,Simulation application continuation,SEEUDB       ER    UR2S     U21                                                00200                                       
